permit_id,permit_number,parcel_number,parcel_number_normalized,official_parcel_id,objectid_1,pin14,permit_date,activity_year,permit_code,permit_type,work_type,permit_status,parcel_quality_status,valuation_band,parcel_size_category,zoning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_assignment_confidence,governance_warning_categories,relationship_method,relationship_confidence
5124042,2020-03625,56107762110000,56107762110000,CFS-PARCEL-0149791611,149791611,56107762110000,2020-10-21,2020,XF,EXTRA FEATURE,,,review,medium,residential_standard,Concord,RM-2,residential,high,['safe_for_dashboard'],exact_pin14,low
5124042,2020-03625,56107762110000,56107762110000,CFS-PARCEL-0149791612,149791612,56107762110000,2020-10-21,2020,XF,EXTRA FEATURE,,,review,medium,residential_standard,Concord,RM-2,residential,high,['safe_for_dashboard'],exact_pin14,low
5124104,2015-01474,56108817420000,56108817420000,CFS-PARCEL-0149790271,149790271,56108817420000,2015-06-18,2015,R,REMODEL,,,review,medium,residential_standard,Concord,RM-2,residential,high,['safe_for_dashboard'],exact_pin14,low
5124104,2015-01474,56108817420000,56108817420000,CFS-PARCEL-0149790272,149790272,56108817420000,2015-06-18,2015,R,REMODEL,,,review,medium,residential_standard,Concord,RM-2,residential,high,['safe_for_dashboard'],exact_pin14,low
5124135,2015-00763,46930416990000,46930416990000,CFS-PARCEL-0149742315,149742315,46930416990000,2015-03-31,2015,D,DEMOLITION,,,review,medium,estate,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5124135,2015-00763,46930416990000,46930416990000,CFS-PARCEL-0149742316,149742316,46930416990000,2015-03-31,2015,D,DEMOLITION,,,review,medium,estate,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5124379,2019-03822,55396910610000,55396910610000,CFS-PARCEL-0149772609,149772609,55396910610000,2019-11-08,2019,R,REMODEL,,,review,medium,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
5124379,2019-03822,55396910610000,55396910610000,CFS-PARCEL-0149772610,149772610,55396910610000,2019-11-08,2019,R,REMODEL,,,review,medium,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
5124380,2016-00244,55396910610000,55396910610000,CFS-PARCEL-0149772609,149772609,55396910610000,2016-01-29,2016,R,REMODEL,,,review,medium,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
5124380,2016-00244,55396910610000,55396910610000,CFS-PARCEL-0149772610,149772610,55396910610000,2016-01-29,2016,R,REMODEL,,,review,medium,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
5124401,2010-00787,56038032980000,56038032980000,CFS-PARCEL-0149787729,149787729,56038032980000,2010-05-21,2010,O,OTHER,,,review,medium,residential_standard,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5124401,2010-00787,56038032980000,56038032980000,CFS-PARCEL-0149787730,149787730,56038032980000,2010-05-21,2010,O,OTHER,,,review,medium,residential_standard,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5124437,2016-01169,56122989690000,56122989690000,CFS-PARCEL-0149794178,149794178,56122989690000,2016-04-28,2016,R,REMODEL,,,review,medium,residential_standard,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5124437,2016-01169,56122989690000,56122989690000,CFS-PARCEL-0149794179,149794179,56122989690000,2016-04-28,2016,R,REMODEL,,,review,medium,residential_standard,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5124438,2016-01623,56122989690000,56122989690000,CFS-PARCEL-0149794178,149794178,56122989690000,2016-06-07,2016,A,ADDITION RESIDENTIAL,,,review,medium,residential_standard,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5124438,2016-01623,56122989690000,56122989690000,CFS-PARCEL-0149794179,149794179,56122989690000,2016-06-07,2016,A,ADDITION RESIDENTIAL,,,review,medium,residential_standard,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5124472,2020-04205,56211215930000,56211215930000,CFS-PARCEL-0149807089,149807089,56211215930000,2020-12-07,2020,D,DEMOLITION,,,review,low,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5124472,2020-04205,56211215930000,56211215930000,CFS-PARCEL-0149807090,149807090,56211215930000,2020-12-07,2020,D,DEMOLITION,,,review,low,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5124625,,55597556470000,55597556470000,CFS-PARCEL-0149777708,149777708,55597556470000,2008-10-01,2008,O,OTHER,,,review,medium,residential_standard,Cabarrus County / Unincorporated,CR,residential,high,['safe_for_dashboard'],exact_pin14,low
5124625,,55597556470000,55597556470000,CFS-PARCEL-0149777709,149777709,55597556470000,2008-10-01,2008,O,OTHER,,,review,medium,residential_standard,Cabarrus County / Unincorporated,CR,residential,high,['safe_for_dashboard'],exact_pin14,low
5124890,,56012437380000,56012437380000,CFS-PARCEL-0149784168,149784168,56012437380000,2007-06-01,2007,C,COMMERCIAL NEW CONSTRUCTION,,,review,luxury,residential_standard,Kannapolis,LI,industrial,high,['safe_for_dashboard'],exact_pin14,low
5124890,,56012437380000,56012437380000,CFS-PARCEL-0149784169,149784169,56012437380000,2007-06-01,2007,C,COMMERCIAL NEW CONSTRUCTION,,,review,luxury,residential_standard,Kannapolis,LI,industrial,high,['safe_for_dashboard'],exact_pin14,low
5125053,,55386024920000,55386024920000,CFS-PARCEL-0149771081,149771081,55386024920000,2003-06-01,2003,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Cabarrus County / Unincorporated,LDR,residential,high,['safe_for_dashboard'],exact_pin14,low
5125053,,55386024920000,55386024920000,CFS-PARCEL-0149771082,149771082,55386024920000,2003-06-01,2003,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Cabarrus County / Unincorporated,LDR,residential,high,['safe_for_dashboard'],exact_pin14,low
5125083,2015-02855,56136300530000,56136300530000,CFS-PARCEL-0149799384,149799384,56136300530000,2015-11-02,2015,O,OTHER,,,review,medium,residential_standard,Kannapolis,GC,commercial,high,['safe_for_dashboard'],exact_pin14,low
5125083,2015-02855,56136300530000,56136300530000,CFS-PARCEL-0149799385,149799385,56136300530000,2015-11-02,2015,O,OTHER,,,review,medium,residential_standard,Kannapolis,GC,commercial,high,['safe_for_dashboard'],exact_pin14,low
5125531,2016-02105,55278244420000,55278244420000,CFS-PARCEL-0149771685,149771685,55278244420000,2016-07-22,2016,A,ADDITION RESIDENTIAL,,,review,high,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5125531,2016-02105,55278244420000,55278244420000,CFS-PARCEL-0149771686,149771686,55278244420000,2016-07-22,2016,A,ADDITION RESIDENTIAL,,,review,high,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5125652,2016-00418,55278265180000,55278265180000,CFS-PARCEL-0149763084,149763084,55278265180000,2016-02-19,2016,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5125652,2016-00418,55278265180000,55278265180000,CFS-PARCEL-0149763085,149763085,55278265180000,2016-02-19,2016,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5125936,2018-00127,55279375950000,55279375950000,CFS-PARCEL-0149771735,149771735,55279375950000,2018-01-16,2018,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5125936,2018-00127,55279375950000,55279375950000,CFS-PARCEL-0149771736,149771736,55279375950000,2018-01-16,2018,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5125937,2021-04007,55279375950000,55279375950000,CFS-PARCEL-0149771735,149771735,55279375950000,2021-11-10,2021,A,ADDITION RESIDENTIAL,,,review,high,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5125937,2021-04007,55279375950000,55279375950000,CFS-PARCEL-0149771736,149771736,55279375950000,2021-11-10,2021,A,ADDITION RESIDENTIAL,,,review,high,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5125938,2016-02418,55279382730000,55279382730000,CFS-PARCEL-0149762635,149762635,55279382730000,2016-08-22,2016,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5125938,2016-02418,55279382730000,55279382730000,CFS-PARCEL-0149762636,149762636,55279382730000,2016-08-22,2016,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5126063,,55468280670000,55468280670000,CFS-PARCEL-0149774930,149774930,55468280670000,2004-12-01,2004,N,NEW CONSTRUCTION,,,review,low,estate,Cabarrus County / Unincorporated,CR,residential,high,['safe_for_dashboard'],exact_pin14,low
5126063,,55468280670000,55468280670000,CFS-PARCEL-0149774986,149774986,55468280670000,2004-12-01,2004,N,NEW CONSTRUCTION,,,review,low,micro,Cabarrus County / Unincorporated,CR,residential,high,['safe_for_dashboard'],exact_pin14,low
5126082,2015-01861,56039052040000,56039052040000,CFS-PARCEL-0149787304,149787304,56039052040000,2015-07-27,2015,N,NEW CONSTRUCTION,,,review,medium,micro,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5126082,2015-01861,56039052040000,56039052040000,CFS-PARCEL-0149787305,149787305,56039052040000,2015-07-27,2015,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5126090,2019-02594,46919079970000,46919079970000,CFS-PARCEL-0149741759,149741759,46919079970000,2019-08-05,2019,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126090,2019-02594,46919079970000,46919079970000,CFS-PARCEL-0149741760,149741760,46919079970000,2019-08-05,2019,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126090,2019-02594,46919079970000,46919079970000,CFS-PARCEL-0149741761,149741761,46919079970000,2019-08-05,2019,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126091,20198-01754,46919079970000,46919079970000,CFS-PARCEL-0149741759,149741759,46919079970000,2019-03-29,2019,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126091,20198-01754,46919079970000,46919079970000,CFS-PARCEL-0149741760,149741760,46919079970000,2019-03-29,2019,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126091,20198-01754,46919079970000,46919079970000,CFS-PARCEL-0149741761,149741761,46919079970000,2019-03-29,2019,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126092,2018-01961,46919079970000,46919079970000,CFS-PARCEL-0149741759,149741759,46919079970000,2018-06-11,2018,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126092,2018-01961,46919079970000,46919079970000,CFS-PARCEL-0149741760,149741760,46919079970000,2018-06-11,2018,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126092,2018-01961,46919079970000,46919079970000,CFS-PARCEL-0149741761,149741761,46919079970000,2018-06-11,2018,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126093,2017-03571,46919079970000,46919079970000,CFS-PARCEL-0149741759,149741759,46919079970000,2018-02-13,2018,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126093,2017-03571,46919079970000,46919079970000,CFS-PARCEL-0149741760,149741760,46919079970000,2018-02-13,2018,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126093,2017-03571,46919079970000,46919079970000,CFS-PARCEL-0149741761,149741761,46919079970000,2018-02-13,2018,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126094,2018-00489,46919079970000,46919079970000,CFS-PARCEL-0149741759,149741759,46919079970000,2018-02-13,2018,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126094,2018-00489,46919079970000,46919079970000,CFS-PARCEL-0149741760,149741760,46919079970000,2018-02-13,2018,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126094,2018-00489,46919079970000,46919079970000,CFS-PARCEL-0149741761,149741761,46919079970000,2018-02-13,2018,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126095,2016-01808,46919079970000,46919079970000,CFS-PARCEL-0149741759,149741759,46919079970000,2016-08-01,2016,U,UPFIT,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126095,2016-01808,46919079970000,46919079970000,CFS-PARCEL-0149741760,149741760,46919079970000,2016-08-01,2016,U,UPFIT,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126095,2016-01808,46919079970000,46919079970000,CFS-PARCEL-0149741761,149741761,46919079970000,2016-08-01,2016,U,UPFIT,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126096,2013-00195,46919079970000,46919079970000,CFS-PARCEL-0149741759,149741759,46919079970000,2013-05-15,2013,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126096,2013-00195,46919079970000,46919079970000,CFS-PARCEL-0149741760,149741760,46919079970000,2013-05-15,2013,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126096,2013-00195,46919079970000,46919079970000,CFS-PARCEL-0149741761,149741761,46919079970000,2013-05-15,2013,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126097,2021-01772,46919079970000,46919079970000,CFS-PARCEL-0149741759,149741759,46919079970000,2002-05-14,2002,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126097,2021-01772,46919079970000,46919079970000,CFS-PARCEL-0149741760,149741760,46919079970000,2002-05-14,2002,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126097,2021-01772,46919079970000,46919079970000,CFS-PARCEL-0149741761,149741761,46919079970000,2002-05-14,2002,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126098,2022-00119,46919079970000,46919079970000,CFS-PARCEL-0149741759,149741759,46919079970000,2022-01-13,2022,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126098,2022-00119,46919079970000,46919079970000,CFS-PARCEL-0149741760,149741760,46919079970000,2022-01-13,2022,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126098,2022-00119,46919079970000,46919079970000,CFS-PARCEL-0149741761,149741761,46919079970000,2022-01-13,2022,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126099,BU2022-02522,46919079970000,46919079970000,CFS-PARCEL-0149741759,149741759,46919079970000,2022-07-18,2022,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126099,BU2022-02522,46919079970000,46919079970000,CFS-PARCEL-0149741760,149741760,46919079970000,2022-07-18,2022,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126099,BU2022-02522,46919079970000,46919079970000,CFS-PARCEL-0149741761,149741761,46919079970000,2022-07-18,2022,O,OTHER,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5126100,,46919079970000,46919079970000,CFS-PARCEL-0149741759,149741759,46919079970000,2005-12-01,2005,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Kannapolis,CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
