official_parcel_id,objectid_1,pin14,dominant_zoning_code,dominant_zoning_general,dominant_zoning_label,zoning_overlap_count,dominant_overlap_pct,total_zoning_overlap_pct,zoning_assignment_confidence,has_multiple_zoning,zoning_join_status,parcel_quality_status,parcel_area_acres_calc
CFS-PARCEL-0149778674,149778674,55669419330000,AO,AGRICULTURAL,AO,1,0.007037,0.007037,low,False,single_zone_low_confidence,review,381.483049
CFS-PARCEL-0149766744,149766744,55299307480000,MDR,RESIDENTIAL,MDR,1,0.007055,0.007055,low,False,single_zone_low_confidence,review,0.275091
CFS-PARCEL-0149766745,149766745,55299307480000,MDR,RESIDENTIAL,MDR,1,0.007055,0.007055,low,False,single_zone_low_confidence,review,0.275091
CFS-PARCEL-0149728722,149728722,46706502310000,LDR,RESIDENTIAL,LDR,1,0.007091,0.007091,low,False,single_zone_low_confidence,trusted,0.08682
CFS-PARCEL-0149746109,149746109,55064854660000,LDR,RESIDENTIAL,LDR,1,0.00713,0.00713,low,False,single_zone_low_confidence,trusted,0.3996
CFS-PARCEL-0149787349,149787349,56035935770000,LDR,RESIDENTIAL,LDR,1,0.007179,0.007179,low,False,single_zone_low_confidence,review,0.192654
CFS-PARCEL-0149787350,149787350,56035935770000,LDR,RESIDENTIAL,LDR,1,0.007179,0.007179,low,False,single_zone_low_confidence,review,0.192654
CFS-PARCEL-0149737136,149737136,46811614020000,OI,OFFICE,OI,1,0.007287,0.007287,low,False,single_zone_low_confidence,trusted,0.12532
CFS-PARCEL-0149780156,149780156,55385208930000,LDR,RESIDENTIAL,LDR,1,0.00729,0.00729,low,False,single_zone_low_confidence,trusted,0.509209
CFS-PARCEL-0149776589,149776589,55550851290000,CR,RESIDENTIAL,CR,1,0.007295,0.007295,low,False,single_zone_low_confidence,review,13.370585
CFS-PARCEL-0149776887,149776887,55550439260000,LDR,RESIDENTIAL,LDR,1,0.007325,0.007325,low,False,single_zone_low_confidence,trusted,4.188269
CFS-PARCEL-0149745332,149745332,55064853860000,LDR,RESIDENTIAL,LDR,1,0.007339,0.007339,low,False,single_zone_low_confidence,trusted,0.383588
CFS-PARCEL-0149733793,149733793,46719648080000,LDR,RESIDENTIAL,LDR,1,0.007375,0.007375,low,False,single_zone_low_confidence,trusted,38.68226
CFS-PARCEL-0149766414,149766414,55297634120000,GI,INDUSTRIAL,GI,2,0.00738,0.011589,low,True,multi_zone_low_confidence,trusted,6.236296
CFS-PARCEL-0149769098,149769098,55246876730000,OI,OFFICE,OI,1,0.007399,0.007399,low,False,single_zone_low_confidence,review,2.671254
CFS-PARCEL-0149774543,149774543,55449216690000,OI,OFFICE,OI,1,0.007403,0.007403,low,False,single_zone_low_confidence,review,3.821436
CFS-PARCEL-0149746314,149746314,55065799310000,LDR,RESIDENTIAL,LDR,1,0.007408,0.007408,low,False,single_zone_low_confidence,trusted,0.420167
CFS-PARCEL-0149729503,149729503,46708280050000,LDR,RESIDENTIAL,LDR,1,0.00743,0.00743,low,False,single_zone_low_confidence,trusted,9.01422
CFS-PARCEL-0149746313,149746313,55065779220000,LDR,RESIDENTIAL,LDR,1,0.007485,0.007485,low,False,single_zone_low_confidence,trusted,0.383349
CFS-PARCEL-0149814528,149814528,56234392520000,MDR,RESIDENTIAL,MDR,1,0.007486,0.007486,low,False,single_zone_low_confidence,trusted,6.410383
CFS-PARCEL-0149764826,149764826,55292371190000,LI,INDUSTRIAL,LI,1,0.007508,0.007508,low,False,single_zone_low_confidence,trusted,7.50608
CFS-PARCEL-0149822328,149822328,56401346200000,LDR,RESIDENTIAL,LDR,1,0.007517,0.007517,low,False,single_zone_low_confidence,trusted,0.285593
CFS-PARCEL-0149745333,149745333,55064880240000,LDR,RESIDENTIAL,LDR,1,0.007536,0.007536,low,False,single_zone_low_confidence,trusted,0.498477
CFS-PARCEL-0149767581,149767581,55184810050000,MDR,RESIDENTIAL,MDR,1,0.007538,0.007538,low,False,single_zone_low_confidence,trusted,1.963411
CFS-PARCEL-0149746793,149746793,55065789310000,LDR,RESIDENTIAL,LDR,1,0.007546,0.007546,low,False,single_zone_low_confidence,trusted,0.422876
CFS-PARCEL-0149757675,149757675,55188860910000,GI,INDUSTRIAL,GI,2,0.007554,0.007613,low,True,multi_zone_low_confidence,review,13.539009
CFS-PARCEL-0149764383,149764383,55283205320000,OI,OFFICE,OI,1,0.007589,0.007589,low,False,single_zone_low_confidence,trusted,0.315954
CFS-PARCEL-0149774950,149774950,55450257550000,CR,RESIDENTIAL,CR,1,0.007596,0.007596,low,False,single_zone_low_confidence,review,0.734714
CFS-PARCEL-0149735009,149735009,46804018370000,LDR,RESIDENTIAL,LDR,1,0.007603,0.007603,low,False,single_zone_low_confidence,trusted,0.65897
CFS-PARCEL-0149746264,149746264,55066709200000,LDR,RESIDENTIAL,LDR,1,0.00762,0.00762,low,False,single_zone_low_confidence,review,0.410362
CFS-PARCEL-0149746265,149746265,55066709200000,LDR,RESIDENTIAL,LDR,1,0.00762,0.00762,low,False,single_zone_low_confidence,review,0.410362
CFS-PARCEL-0149746279,149746279,55066709200000,LDR,RESIDENTIAL,LDR,1,0.00762,0.00762,low,False,single_zone_low_confidence,review,0.410362
CFS-PARCEL-0149745847,149745847,55065719360000,LDR,RESIDENTIAL,LDR,1,0.007668,0.007668,low,False,single_zone_low_confidence,review,0.399001
CFS-PARCEL-0149745848,149745848,55065719360000,LDR,RESIDENTIAL,LDR,1,0.007668,0.007668,low,False,single_zone_low_confidence,review,0.399001
CFS-PARCEL-0149745677,149745677,55065729350000,LDR,RESIDENTIAL,LDR,1,0.007711,0.007711,low,False,single_zone_low_confidence,trusted,0.4895
CFS-PARCEL-0149746193,149746193,55065769320000,LDR,RESIDENTIAL,LDR,1,0.007711,0.007711,low,False,single_zone_low_confidence,trusted,0.424951
CFS-PARCEL-0149745679,149745679,55065749330000,LDR,RESIDENTIAL,LDR,1,0.007737,0.007737,low,False,single_zone_low_confidence,trusted,0.535754
CFS-PARCEL-0149776501,149776501,55531566640000,CR,RESIDENTIAL,CR,1,0.007772,0.007772,low,False,single_zone_low_confidence,trusted,3.382294
CFS-PARCEL-0149746312,149746312,55065759330000,LDR,RESIDENTIAL,LDR,1,0.007789,0.007789,low,False,single_zone_low_confidence,trusted,0.434724
CFS-PARCEL-0149767052,149767052,55349954330000,CR,RESIDENTIAL,CR,1,0.007807,0.007807,low,False,single_zone_low_confidence,trusted,0.956697
CFS-PARCEL-0149745616,149745616,55066718490000,LDR,RESIDENTIAL,LDR,1,0.007828,0.007828,low,False,single_zone_low_confidence,trusted,0.551518
CFS-PARCEL-0149775178,149775178,55456097220000,LDR,RESIDENTIAL,LDR,1,0.007862,0.007862,low,False,single_zone_low_confidence,review,4.761574
CFS-PARCEL-0149745652,149745652,55065709360000,LDR,RESIDENTIAL,LDR,1,0.0079,0.0079,low,False,single_zone_low_confidence,review,0.38384
CFS-PARCEL-0149745653,149745653,55065709360000,LDR,RESIDENTIAL,LDR,1,0.0079,0.0079,low,False,single_zone_low_confidence,review,0.38384
CFS-PARCEL-0149774092,149774092,55450246490000,CR,RESIDENTIAL,CR,1,0.007945,0.007945,low,False,single_zone_low_confidence,review,0.285642
CFS-PARCEL-0149765126,149765126,55288650680000,LDR,RESIDENTIAL,LDR,1,0.007948,0.007948,low,False,single_zone_low_confidence,trusted,0.291878
CFS-PARCEL-0149766916,149766916,55344124390000,CR,RESIDENTIAL,CR,1,0.007994,0.007994,low,False,single_zone_low_confidence,review,1.754579
CFS-PARCEL-0149744062,149744062,55057506540000,CR,RESIDENTIAL,CR,1,0.008011,0.008011,low,False,single_zone_low_confidence,trusted,0.444109
CFS-PARCEL-0149729590,149729590,46705505420000,OI,OFFICE,OI,1,0.008118,0.008118,low,False,single_zone_low_confidence,review,1.110599
CFS-PARCEL-0149729591,149729591,46705505420000,OI,OFFICE,OI,1,0.008118,0.008118,low,False,single_zone_low_confidence,review,1.110599
CFS-PARCEL-0149770531,149770531,55385202110000,LDR,RESIDENTIAL,LDR,1,0.008141,0.008141,low,False,single_zone_low_confidence,trusted,0.243514
CFS-PARCEL-0149730886,149730886,46708125010000,LDR,RESIDENTIAL,LDR,1,0.008157,0.008157,low,False,single_zone_low_confidence,trusted,0.193189
CFS-PARCEL-0149765807,149765807,55297198590000,OI,OFFICE,OI,1,0.008176,0.008176,low,False,single_zone_low_confidence,review,4.079319
CFS-PARCEL-0149776948,149776948,55551849550000,LDR,RESIDENTIAL,LDR,1,0.008213,0.008213,low,False,single_zone_low_confidence,review,17.917073
CFS-PARCEL-0149827901,149827901,56517067800000,CR,RESIDENTIAL,CR,1,0.008223,0.008223,low,False,single_zone_low_confidence,trusted,0.24013
CFS-PARCEL-0149783449,149783449,55459073120000,LDR,RESIDENTIAL,LDR,1,0.008238,0.008238,low,False,single_zone_low_confidence,trusted,13.594446
CFS-PARCEL-0149730843,149730843,46716707540000,LDR,RESIDENTIAL,LDR,1,0.008239,0.008239,low,False,single_zone_low_confidence,trusted,0.26121
CFS-PARCEL-0149740272,149740272,46823287630000,CR,RESIDENTIAL,CR,1,0.008346,0.008346,low,False,single_zone_low_confidence,trusted,0.140568
CFS-PARCEL-0149731647,149731647,46723435330000,CR,RESIDENTIAL,CR,1,0.008347,0.008347,low,False,single_zone_low_confidence,trusted,5.198105
CFS-PARCEL-0149737124,149737124,46708124030000,LDR,RESIDENTIAL,LDR,1,0.008581,0.008581,low,False,single_zone_low_confidence,trusted,0.197361
CFS-PARCEL-0149732767,149732767,46725636360000,CR,RESIDENTIAL,CR,1,0.008621,0.008621,low,False,single_zone_low_confidence,review,0.163062
CFS-PARCEL-0149732768,149732768,46725636360000,CR,RESIDENTIAL,CR,1,0.008621,0.008621,low,False,single_zone_low_confidence,review,0.163062
CFS-PARCEL-0149735760,149735760,46801768060000,LDR,RESIDENTIAL,LDR,1,0.008652,0.008652,low,False,single_zone_low_confidence,trusted,2.718174
CFS-PARCEL-0149775256,149775256,55492551860000,CR,RESIDENTIAL,CR,1,0.008669,0.008669,low,False,single_zone_low_confidence,review,8.621855
CFS-PARCEL-0149764810,149764810,55285741500000,OI,OFFICE,OI,1,0.008697,0.008697,low,False,single_zone_low_confidence,trusted,0.932749
CFS-PARCEL-0149778288,149778288,55641684180000,AO,AGRICULTURAL,AO,1,0.00872,0.00872,low,False,single_zone_low_confidence,trusted,7.271187
CFS-PARCEL-0149757379,149757379,55183380040000,LDR,RESIDENTIAL,LDR,1,0.008968,0.008968,low,False,single_zone_low_confidence,trusted,0.628137
CFS-PARCEL-0149821338,149821338,56334609330000,LDR,RESIDENTIAL,LDR,1,0.008968,0.008968,low,False,single_zone_low_confidence,trusted,0.235059
CFS-PARCEL-0149729714,149729714,46708119910000,LDR,RESIDENTIAL,LDR,1,0.009005,0.009005,low,False,single_zone_low_confidence,trusted,0.361282
CFS-PARCEL-0149758304,149758304,55184802780000,MDR,RESIDENTIAL,MDR,1,0.009091,0.009091,low,False,single_zone_low_confidence,trusted,1.317044
CFS-PARCEL-0149776942,149776942,55550753920000,CR,RESIDENTIAL,CR,1,0.009139,0.009139,low,False,single_zone_low_confidence,trusted,11.808651
CFS-PARCEL-0149759816,149759816,55199285700000,LI,INDUSTRIAL,LI,1,0.009238,0.009238,low,False,single_zone_low_confidence,trusted,0.576689
CFS-PARCEL-0149768271,149768271,55369216310000,CR,RESIDENTIAL,CR,1,0.00928,0.00928,low,False,single_zone_low_confidence,trusted,0.940088
CFS-PARCEL-0149764155,149764155,55280380780000,GI,INDUSTRIAL,GI,1,0.00934,0.00934,low,False,single_zone_low_confidence,trusted,0.886698
CFS-PARCEL-0149776982,149776982,55550242080000,LDR,RESIDENTIAL,LDR,1,0.009342,0.009342,low,False,single_zone_low_confidence,trusted,0.24369
CFS-PARCEL-0149766641,149766641,55335661300000,CR,RESIDENTIAL,CR,1,0.009451,0.009451,low,False,single_zone_low_confidence,review,2.726975
CFS-PARCEL-0149730488,149730488,46715784530000,LDR,RESIDENTIAL,LDR,1,0.00947,0.00947,low,False,single_zone_low_confidence,trusted,0.217613
CFS-PARCEL-0149821699,149821699,56234692800000,MDR,RESIDENTIAL,MDR,1,0.009598,0.009598,low,False,single_zone_low_confidence,trusted,1.021835
CFS-PARCEL-0149762642,149762642,55281424450000,LI,INDUSTRIAL,LI,3,0.009617,0.009904,low,True,multi_zone_low_confidence,trusted,113.194302
CFS-PARCEL-0149733693,149733693,46732147080000,AO,AGRICULTURAL,AO,1,0.009668,0.009668,low,False,single_zone_low_confidence,review,14.913619
CFS-PARCEL-0149768882,149768882,55198185600000,LI,INDUSTRIAL,LI,1,0.009689,0.009689,low,False,single_zone_low_confidence,review,0.549458
CFS-PARCEL-0149768883,149768883,55198185600000,LI,INDUSTRIAL,LI,1,0.009689,0.009689,low,False,single_zone_low_confidence,review,0.549458
CFS-PARCEL-0149731088,149731088,46714972570000,LDR,RESIDENTIAL,LDR,1,0.009711,0.009711,low,False,single_zone_low_confidence,trusted,0.331013
CFS-PARCEL-0149779133,149779133,55679046780000,AO,AGRICULTURAL,AO,1,0.009756,0.009756,low,False,single_zone_low_confidence,review,16.734629
CFS-PARCEL-0149788533,149788533,56049038760000,LDR,RESIDENTIAL,LDR,1,0.009761,0.009761,low,False,single_zone_low_confidence,review,1.9e-05
CFS-PARCEL-0149763702,149763702,55282265420000,LDR,RESIDENTIAL,LDR,1,0.009771,0.009771,low,False,single_zone_low_confidence,trusted,0.168607
CFS-PARCEL-0149721182,149721182,142A036,LI,INDUSTRIAL,LI,1,0.009833,0.009833,low,False,single_zone_low_confidence,review,0.510781
CFS-PARCEL-0149771540,149771540,55391174540000,MDR,RESIDENTIAL,MDR,1,0.009939,0.009939,low,False,single_zone_low_confidence,trusted,24.952666
CFS-PARCEL-0149780013,149780013,55761676690000,AO,AGRICULTURAL,AO,1,0.01002,0.01002,low,False,single_zone_low_confidence,trusted,9.11969
CFS-PARCEL-0149746076,149746076,55064872010000,LDR,RESIDENTIAL,LDR,1,0.010043,0.010043,low,False,single_zone_low_confidence,trusted,0.427265
CFS-PARCEL-0149741259,149741259,46901971330000,CR,RESIDENTIAL,CR,1,0.010069,0.010069,low,False,single_zone_low_confidence,review,119.584951
CFS-PARCEL-0149767733,149767733,55356034740000,CR,RESIDENTIAL,CR,1,0.010102,0.010102,low,False,single_zone_low_confidence,review,2.329923
CFS-PARCEL-0149745338,149745338,55064862490000,LDR,RESIDENTIAL,LDR,1,0.01013,0.01013,low,False,single_zone_low_confidence,trusted,0.406927
CFS-PARCEL-0149754985,149754985,55168979520000,LDR,RESIDENTIAL,LDR,1,0.010172,0.010172,low,False,single_zone_low_confidence,trusted,0.861451
CFS-PARCEL-0149776227,149776227,55533613970000,CR,RESIDENTIAL,CR,1,0.010206,0.010206,low,False,single_zone_low_confidence,trusted,2.247407
CFS-PARCEL-0149732172,149732172,46724429350000,CR,RESIDENTIAL,CR,1,0.010239,0.010239,low,False,single_zone_low_confidence,trusted,2.559488
CFS-PARCEL-0149827978,149827978,56712225210000,AO,AGRICULTURAL,AO,1,0.010284,0.010284,low,False,single_zone_low_confidence,review,75.229788
CFS-PARCEL-0149752958,149752958,55056814810000,LDR,RESIDENTIAL,LDR,1,0.010391,0.010391,low,False,single_zone_low_confidence,review,9.689913
CFS-PARCEL-0149772524,149772524,55399022950000,LDR,RESIDENTIAL,LDR,1,0.010414,0.010414,low,False,single_zone_low_confidence,review,15.478776
CFS-PARCEL-0149746061,149746061,55064871640000,LDR,RESIDENTIAL,LDR,1,0.010438,0.010438,low,False,single_zone_low_confidence,trusted,0.413782
CFS-PARCEL-0149736374,149736374,46808222090000,LDR,RESIDENTIAL,LDR,1,0.010654,0.010654,low,False,single_zone_low_confidence,trusted,3.247702
CFS-PARCEL-0149776386,149776386,55541561400000,OI,OFFICE,OI,1,0.010799,0.010799,low,False,single_zone_low_confidence,review,3.426002
CFS-PARCEL-0149730887,149730887,46708126050000,LDR,RESIDENTIAL,LDR,1,0.010901,0.010901,low,False,single_zone_low_confidence,trusted,0.198745
CFS-PARCEL-0149822252,149822252,56408905910000,AO,AGRICULTURAL,AO,1,0.010952,0.010952,low,False,single_zone_low_confidence,trusted,0.538104
CFS-PARCEL-0149758044,149758044,55184742960000,MDR,RESIDENTIAL,MDR,1,0.010994,0.010994,low,False,single_zone_low_confidence,trusted,1.781762
CFS-PARCEL-0149766278,149766278,55298348660000,MDR,RESIDENTIAL,MDR,1,0.011063,0.011063,low,False,single_zone_low_confidence,trusted,0.184868
CFS-PARCEL-0149775931,149775931,55491643900000,LDR,RESIDENTIAL,LDR,1,0.011112,0.011112,low,False,single_zone_low_confidence,review,39.598888
CFS-PARCEL-0149766892,149766892,55346849840000,LC-SU,COMMERCIAL,LC-SU,1,0.011144,0.011144,low,False,single_zone_low_confidence,trusted,2.461115
CFS-PARCEL-0149826412,149826412,56619122860000,AO,AGRICULTURAL,AO,1,0.011249,0.011249,low,False,single_zone_low_confidence,trusted,48.731562
CFS-PARCEL-0149757528,149757528,55183525320000,LDR,RESIDENTIAL,LDR,1,0.011258,0.011258,low,False,single_zone_low_confidence,trusted,0.249595
CFS-PARCEL-0149756216,149756216,55178195960000,LDR,RESIDENTIAL,LDR,1,0.011303,0.011303,low,False,single_zone_low_confidence,trusted,0.356206
CFS-PARCEL-0149819662,149819662,56321051640000,AO,AGRICULTURAL,AO,1,0.011435,0.011435,low,False,single_zone_low_confidence,trusted,3.62824
CFS-PARCEL-0149822143,149822143,56400465750000,LDR,RESIDENTIAL,LDR,1,0.011502,0.011502,low,False,single_zone_low_confidence,review,0.46061
CFS-PARCEL-0149771972,149771972,55396223590000,MDR,RESIDENTIAL,MDR,1,0.01151,0.01151,low,False,single_zone_low_confidence,trusted,1.435952
CFS-PARCEL-0149730706,149730706,46717440230000,LDR,RESIDENTIAL,LDR,1,0.011518,0.011518,low,False,single_zone_low_confidence,trusted,0.806816
CFS-PARCEL-0149753516,149753516,55163133900000,CR,RESIDENTIAL,CR,1,0.011533,0.011533,low,False,single_zone_low_confidence,trusted,0.841508
CFS-PARCEL-0149776491,149776491,55531554720000,CR,RESIDENTIAL,CR,1,0.011621,0.011621,low,False,single_zone_low_confidence,trusted,5.095854
CFS-PARCEL-0149745889,149745889,55066591720000,CR,RESIDENTIAL,CR,1,0.011656,0.011656,low,False,single_zone_low_confidence,review,1.027837
CFS-PARCEL-0149753625,149753625,55164599250000,CR,RESIDENTIAL,CR,1,0.011666,0.011666,low,False,single_zone_low_confidence,trusted,0.171491
CFS-PARCEL-0149733498,149733498,46726612800000,CR,RESIDENTIAL,CR,1,0.011703,0.011703,low,False,single_zone_low_confidence,trusted,2.501829
CFS-PARCEL-0149777778,149777778,55555423190000,CR,RESIDENTIAL,CR,2,0.011769,0.011834,low,True,multi_zone_low_confidence,trusted,10.402573
CFS-PARCEL-0149758220,149758220,55183810590000,MDR,RESIDENTIAL,MDR,1,0.011826,0.011826,low,False,single_zone_low_confidence,trusted,0.232495
CFS-PARCEL-0149766438,149766438,55298348060000,MDR,RESIDENTIAL,MDR,1,0.011833,0.011833,low,False,single_zone_low_confidence,trusted,0.214485
CFS-PARCEL-0149827792,149827792,56504012620000,AO,AGRICULTURAL,AO,1,0.011922,0.011922,low,False,single_zone_low_confidence,review,4.904075
CFS-PARCEL-0149779221,149779221,55384292560000,LDR,RESIDENTIAL,LDR,1,0.011952,0.011952,low,False,single_zone_low_confidence,trusted,0.301445
CFS-PARCEL-0149758167,149758167,55186612410000,LDR,RESIDENTIAL,LDR,1,0.012015,0.012015,low,False,single_zone_low_confidence,trusted,3.257269
CFS-PARCEL-0149751077,149751077,55087529130000,MDR,RESIDENTIAL,MDR,1,0.012031,0.012031,low,False,single_zone_low_confidence,trusted,0.503114
CFS-PARCEL-0149825408,149825408,56507855370000,CR,RESIDENTIAL,CR,1,0.012064,0.012064,low,False,single_zone_low_confidence,review,3.462437
CFS-PARCEL-0149771782,149771782,55393140910000,MDR,RESIDENTIAL,MDR,1,0.012069,0.012069,low,False,single_zone_low_confidence,trusted,0.149249
CFS-PARCEL-0149743115,149743115,55054563920000,CR,RESIDENTIAL,CR,1,0.012107,0.012107,low,False,single_zone_low_confidence,review,0.124787
CFS-PARCEL-0149766275,149766275,55298338550000,MDR,RESIDENTIAL,MDR,1,0.012107,0.012107,low,False,single_zone_low_confidence,trusted,0.251907
CFS-PARCEL-0149761948,149761948,55270028250000,LDR,RESIDENTIAL,LDR,1,0.012175,0.012175,low,False,single_zone_low_confidence,trusted,1.545841
CFS-PARCEL-0149766224,149766224,55297475070000,MDR,RESIDENTIAL,MDR,1,0.012203,0.012203,low,False,single_zone_low_confidence,trusted,8.459023
CFS-PARCEL-0149762384,149762384,55274159490000,CR,RESIDENTIAL,CR,1,0.012356,0.012356,low,False,single_zone_low_confidence,review,0.372425
CFS-PARCEL-0149740239,149740239,46824211900000,CR,RESIDENTIAL,CR,1,0.012627,0.012627,low,False,single_zone_low_confidence,trusted,0.748529
CFS-PARCEL-0149771435,149771435,55393133520000,MDR,RESIDENTIAL,MDR,1,0.012665,0.012665,low,False,single_zone_low_confidence,trusted,0.184142
CFS-PARCEL-0149765127,149765127,55288658030000,LDR,RESIDENTIAL,LDR,1,0.012677,0.012677,low,False,single_zone_low_confidence,trusted,0.250003
CFS-PARCEL-0149761105,149761105,55164589710000,CR,RESIDENTIAL,CR,1,0.01271,0.01271,low,False,single_zone_low_confidence,trusted,0.173193
CFS-PARCEL-0149729713,149729713,46708111000000,LDR,RESIDENTIAL,LDR,1,0.012742,0.012742,low,False,single_zone_low_confidence,trusted,0.348882
CFS-PARCEL-0149776629,149776629,55531698000000,CR,RESIDENTIAL,CR,1,0.012788,0.012788,low,False,single_zone_low_confidence,trusted,4.159145
CFS-PARCEL-0149759103,149759103,55198195370000,LI,INDUSTRIAL,LI,1,0.012816,0.012816,low,False,single_zone_low_confidence,trusted,0.545953
CFS-PARCEL-0149728510,149728510,46705462870000,OI,OFFICE,OI,1,0.012869,0.012869,low,False,single_zone_low_confidence,trusted,0.21749
CFS-PARCEL-0149758119,149758119,55183227190000,LDR,RESIDENTIAL,LDR,1,0.012887,0.012887,low,False,single_zone_low_confidence,trusted,0.480066
CFS-PARCEL-0149820997,149820997,56345198710000,LDR,RESIDENTIAL,LDR,1,0.012902,0.012902,low,False,single_zone_low_confidence,review,1.003345
CFS-PARCEL-0149753743,149753743,55165671820000,CR,RESIDENTIAL,CR,1,0.013025,0.013025,low,False,single_zone_low_confidence,trusted,1.913504
